"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1988-Q1",76.1711126166025,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1988-Q2",74.6470053774773,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1988-Q3",75.6749262339693,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1988-Q4",82.015896139441,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1989-Q1",88.2880489110314,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1989-Q2",91.0360817730168,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1989-Q3",92.7804063399145,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1989-Q4",97.0392305359706,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1990-Q1",102.06722064781,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1990-Q2",103.481247739182,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1990-Q3",103.533352386669,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1990-Q4",104.059356627813,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1991-Q1",104.137933237592,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1991-Q2",104.402826799692,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1991-Q3",104.673941894729,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1991-Q4",105.312529761666,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1992-Q1",104.01971804084,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1992-Q2",104.860564741186,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1992-Q3",105.719864016636,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1992-Q4",106.050605343062,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1993-Q1",107.173083813758,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1993-Q2",105.700606757402,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1993-Q3",103.583030115531,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1993-Q4",101.262048137554,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1994-Q1",99.6156307839116,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1994-Q2",97.5973993033144,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1994-Q3",95.3296172024496,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1994-Q4",94.5047385722421,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q1",93.6522131240619,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q2",92.3772763117489,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q3",91.1745603296641,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q4",89.3833734529281,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1996-Q1",86.6602400658696,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1996-Q2",85.0066367591409,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1996-Q3",83.3689452231826,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1996-Q4",81.2579051951846,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1997-Q1",78.6696295380005,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1997-Q2",78.4817187859035,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1997-Q3",78.2666302111928,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1997-Q4",78.6942846928121,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1998-Q1",79.6146619710732,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1998-Q2",79.5918063570687,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1998-Q3",79.4354150643255,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1998-Q4",79.831796462648,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1999-Q1",80.6571805804871,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1999-Q2",81.3969439200525,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1999-Q3",82.0943337047348,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1999-Q4",82.6999679739781,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q1",83.7750973590409,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q2",84.6387638728805,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q3",85.5882350707011,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q4",85.9907415816013,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q1",86.3299070033917,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q2",87.1396565056774,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q3",88.1212853726473,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q4",89.5051574962798,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q1",90.7278249513422,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q2",92.059009686955,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q3",93.4837471976372,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q4",95.0651376980206,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q1",96.7805356996341,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q2",98.6411549660847,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q3",100.499945793114,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q4",102.244510305563,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q1",103.630512551845,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q2",105.427933680669,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q3",107.271137959546,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q4",108.842651908499,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q1",110.767876138254,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q2",111.766156228286,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q3",112.556126582701,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q4",113.592472710739,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q1",114.65850893274,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q2",115.301591450069,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q3",115.938711606411,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q4",116.734897646781,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q1",116.933992817584,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q2",117.619689345582,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q3",118.491347510088,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q4",119.661002554686,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q1",119.245843226943,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q2",119.230205031552,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q3",119.610984355491,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q4",119.410215347726,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q1",119.681522275981,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q2",119.150732237477,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q3",118.510780440536,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q4",118.146987282347,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q1",119.480876168204,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q2",119.333903233838,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q3",119.305864306752,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q4",118.950878929246,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q1",115.994244124914,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q2",118.378540540727,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q3",119.133370046878,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q4",119.898317604029,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q1",122.105915331612,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q2",120.847526000818,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q3",118.51166418974,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q4",116.145090719208,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q1",113.587456555259,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q2",112.298078644581,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q3",110.440869899493,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q4",109.072769841691,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q1",108.191984171039,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q2",106.132100604711,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q3",104.468671526185,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q4",102.781556448125,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q1",100.717267528209,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q2",99.757936704628,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q3",100.241413868735,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q4",99.283381898428,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q1",99.620393039155,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q2",99.0010340437264,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q3",98.6379557952426,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q4",97.7363567941549,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q1",96.6101637073629,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q2",95.7343910572114,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q3",95.0456042866296,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q4",94.6049908426804,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q1",94.0850545191134,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q2",93.2363646956967,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q3",92.4207432720129,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q4",92.6530489244623,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q1",90.8939113521855,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q2",91.7005136356522,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q3",92.5820172853986,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q4",93.3845848691926,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q1",96.5835724833648,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q2",97.7193538436472,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q3",94.7508248381198,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q4",94.1053582980738,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q1",94.3104404463233,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q2",93.1026797798521,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q3",93.4208207272689,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q4",92.9172323235455,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2022-Q1",93.0328023215861,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2022-Q2",92.6310788887776,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2022-Q3",91.16819297267,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2022-Q4",90.5514800319244,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2023-Q1",89.6476905447944,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2023-Q2",89.4675352322404,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1970-Q1",53.746324519487,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1970-Q2",53.9804638584336,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1970-Q3",54.7494732256522,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1970-Q4",55.2747093899158,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1971-Q1",55.7058105439716,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1971-Q2",55.5550609704301,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1971-Q3",55.3416201363558,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1971-Q4",55.256600223518,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1972-Q1",55.8919224491924,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1972-Q2",54.8701064816081,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1972-Q3",55.6830768941351,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1972-Q4",57.5443406345199,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1973-Q1",56.782686054104,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1973-Q2",55.6873740277126,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1973-Q3",57.4813022027389,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1973-Q4",67.0224767551067,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1974-Q1",81.7511532156461,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1974-Q2",95.9405505485681,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1974-Q3",103.302400330501,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1974-Q4",101.341088805528,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1975-Q1",94.849813226876,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1975-Q2",91.821337940307,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1975-Q3",91.29359618588,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1975-Q4",93.3885213041177,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1976-Q1",97.0931601994256,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1976-Q2",100.929328988511,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1976-Q3",104.822843367381,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1976-Q4",108.226860774513,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1977-Q1",113.888452326246,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1977-Q2",114.974520913868,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1977-Q3",112.504230781003,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1977-Q4",111.790968797682,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1978-Q1",113.345600694281,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1978-Q2",116.603915968443,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1978-Q3",122.619828105531,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1978-Q4",133.944581371613,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1979-Q1",124.368896620726,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1979-Q2",121.605082457291,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1979-Q3",114.907120291335,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1979-Q4",106.457177288034,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1980-Q1",103.144409339447,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1980-Q2",111.248702411965,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1980-Q3",126.255496669807,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1980-Q4",139.249721312127,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1981-Q1",149.218058248687,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1981-Q2",146.03134728159,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1981-Q3",137.108422896224,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1981-Q4",136.248396152851,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1982-Q1",137.858430684002,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1982-Q2",139.718952347005,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1982-Q3",140.310303987024,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1982-Q4",133.490552351756,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1983-Q1",129.11160172561,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1983-Q2",124.936539572879,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1983-Q3",121.608920955452,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1983-Q4",106.128431694161,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1984-Q1",100.281032877178,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1984-Q2",96.8085700781145,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1984-Q3",94.9569784071267,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1984-Q4",93.8879961179782,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1985-Q1",91.4917854321695,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1985-Q2",89.4852780241787,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1985-Q3",88.3072816863278,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1985-Q4",86.9270116780524,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1986-Q1",85.6021514348396,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1986-Q2",84.5624917103354,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1986-Q3",84.2126585066012,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1986-Q4",84.161282112021,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1987-Q1",84.8679332287778,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1987-Q2",85.8650448687956,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1987-Q3",87.0901063835025,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1987-Q4",88.9214738883617,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1988-Q1",89.3013291808731,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1988-Q2",88.5031336020405,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1988-Q3",90.7219117413245,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1988-Q4",99.5760722649189,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1989-Q1",108.360690218899,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1989-Q2",112.772039240317,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1989-Q3",116.071930207422,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1989-Q4",121.358520785127,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1990-Q1",127.117755233938,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1990-Q2",130.725495443768,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1990-Q3",132.424325907942,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1990-Q4",134.390486102123,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1991-Q1",137.122291597921,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1991-Q2",137.238951965316,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1991-Q3",137.323882469207,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1991-Q4",137.957398617519,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q1",138.172317755937,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q2",138.605369123282,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q3",138.009302122918,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q4",136.831130859807,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q1",135.0081696565,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q2",131.767592066098,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q3",128.25741137496,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q4",124.816363401217,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q1",120.835071698723,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q2",118.21358263558,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q3",115.842035829764,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q4",115.030368871708,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q1",114.045590194276,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q2",112.706425821034,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q3",110.971240369099,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q4",108.171832860896,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q1",105.642442281959,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q2",102.052414567871,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q3",98.7558533271687,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q4",94.9332554770796,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1997-Q1",91.4244588630465,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1997-Q2",90.3176849946019,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1997-Q3",88.8678361910423,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1997-Q4",88.2068123320351,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1998-Q1",87.8436242146585,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1998-Q2",86.8809226821491,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1998-Q3",86.5788351186367,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1998-Q4",86.9272890954251,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1999-Q1",87.5768828127372,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1999-Q2",88.2745813067944,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1999-Q3",89.3684024496922,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","1999-Q4",90.5720882499108,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q1",91.6886520593842,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q2",93.3755322527435,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q3",94.8422318641105,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q4",95.997633060525,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q1",97.104082977214,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q2",98.7502075299487,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q3",99.9738545549201,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q4",101.933728697662,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q1",103.938234141914,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q2",105.589734390227,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q3",107.432139385234,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q4",109.09553955862,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q1",110.913036729191,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q2",113.179524987774,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q3",115.483561849877,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q4",117.600010298389,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q1",119.630123070421,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q2",121.172293999457,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q3",123.211550785665,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q4",124.88668744477,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q1",126.612220980729,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q2",127.868321331517,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q3",129.006295778555,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q4",130.816431343458,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q1",132.01210150968,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q2",133.15384852959,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q3",134.038204526522,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q4",134.942733933027,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q1",136.073466531619,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q2",136.961511777476,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q3",137.733406463479,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q4",138.511639141949,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q1",139.34901561473,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q2",137.489263225698,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q3",135.63004492253,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q4",132.808048216714,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q1",130.086308457617,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q2",127.670227846771,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q3",125.726751177255,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q4",124.664227163345,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q1",123.637205468898,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q2",123.888501966665,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q3",124.304425304682,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q4",124.249893978828,
"ITA","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q1",123.460413227133,
